symbol,signal_ts,entry_ts,exit_ts,direction,entry_px,exit_px,stop_px,target_px,risk_per_share,r,ret_pct,bars_held,reason
MSFT,2022-08-08 10:50:00,2022-08-08 11:00:00,2022-08-08 13:35:00,-1,284.01,280.18999999999994,285.92,280.18999999999994,1.910000000000025,2.0,1.3450230625682371,31,target
GOOGL,2022-08-08 10:50:00,2022-08-08 11:00:00,2022-08-08 15:55:00,-1,118.78,117.29,120.15,116.03999999999999,1.3700000000000045,1.087591240875905,1.25441993601616,59,flatten
AAPL,2022-08-08 10:50:00,2022-08-08 11:00:00,2022-08-08 12:15:00,-1,166.80245,164.78734999999998,167.81,164.78734999999998,1.007550000000009,2.0,1.2080757806615061,15,target
NVDA,2022-08-08 10:50:00,2022-08-08 11:05:00,2022-08-08 15:55:00,-1,177.555,177.9801,182.39,167.88500000000005,4.8349999999999795,-0.08792140641157975,-0.23941877164821396,58,flatten
AMD,2022-08-08 10:50:00,2022-08-08 11:05:00,2022-08-08 11:15:00,-1,99.985,99.575,100.19,99.575,0.2049999999999983,2.0,0.4100615092263805,2,target
MSFT,2022-08-09 10:35:00,2022-08-09 10:40:00,2022-08-09 15:55:00,1,280.22985,282.31,277.61,285.46954999999997,2.6198499999999854,0.7939958394564631,0.7423013643978339,63,flatten
GOOGL,2022-08-09 10:35:00,2022-08-09 10:40:00,2022-08-09 15:55:00,1,116.365,116.62,115.83,117.43499999999999,0.5349999999999966,0.4766355140187127,0.21913805697590313,63,flatten
AMZN,2022-08-09 10:35:00,2022-08-09 10:40:00,2022-08-09 15:55:00,1,137.4025,137.83,136.21,139.7875,1.1924999999999955,0.3584905660377448,0.31112971015811874,63,flatten
AAPL,2022-08-09 10:35:00,2022-08-09 10:45:00,2022-08-09 15:55:00,1,164.47500000000002,164.93,163.755,165.91500000000008,0.7200000000000273,0.6319444444443983,0.27663778689769514,62,flatten
QQQ,2022-08-09 11:05:00,2022-08-09 11:10:00,2022-08-09 11:20:00,-1,316.595,317.81,317.81,314.1650000000001,1.214999999999975,-1.0,-0.3837710639776291,2,stop
IWM,2022-08-09 11:05:00,2022-08-09 11:10:00,2022-08-09 15:55:00,-1,190.29500000000002,190.2,191.04,188.80500000000006,0.7449999999999761,0.12751677852353063,0.049922488767454365,57,flatten
SPY,2022-08-09 11:00:00,2022-08-09 11:10:00,2022-08-09 11:15:00,-1,411.46500000000003,412.08,412.08,410.2350000000001,0.6149999999999523,-1.0,-0.14946593270386357,1,stop
NVDA,2022-08-09 11:05:00,2022-08-09 11:10:00,2022-08-09 11:55:00,-1,170.84,168.52,172.0,168.52,1.1599999999999966,2.0,1.3579957855303166,9,target
AMD,2022-08-09 11:25:00,2022-08-09 11:30:00,2022-08-09 11:50:00,-1,96.20485,95.05454999999998,96.78,95.05454999999998,0.5751500000000078,2.0,1.195677764686516,4,target
META,2022-08-09 11:15:00,2022-08-09 12:10:00,2022-08-09 13:40:00,1,167.345,166.61,166.61,168.81499999999997,0.7349999999999852,-1.0,-0.4392124055095672,18,stop
AMZN,2022-08-10 10:35:00,2022-08-10 10:40:00,2022-08-10 15:55:00,1,141.77,142.66,141.01,143.29000000000005,0.7600000000000193,1.1710526315788996,0.6277773859067407,63,flatten
META,2022-08-10 10:45:00,2022-08-10 11:40:00,2022-08-10 15:55:00,1,177.89999999999998,178.32,175.8,182.0999999999999,2.099999999999966,0.20000000000001084,0.23608768971333108,51,flatten
SPY,2022-08-11 10:45:00,2022-08-11 10:50:00,2022-08-11 11:15:00,-1,423.87495,421.72485000000006,424.95,421.72485000000006,1.075049999999976,2.0,0.507248659067952,5,target
AAPL,2022-08-11 10:45:00,2022-08-11 10:50:00,2022-08-11 15:55:00,-1,170.08499999999998,168.27499999999992,170.99,168.27499999999992,0.9050000000000296,2.0,1.0641737954552484,61,target
AMD,2022-08-12 10:40:00,2022-08-12 10:50:00,2022-08-12 15:55:00,-1,100.86185,100.82,101.4,99.78555,0.5381500000000017,0.07776642200132063,0.04149239776983153,61,flatten
NVDA,2022-08-12 10:40:00,2022-08-12 10:50:00,2022-08-12 13:15:00,-1,184.08499999999998,185.62,185.62,181.01499999999993,1.535000000000025,-1.0,-0.8338539261754218,29,stop
IWM,2022-08-12 10:40:00,2022-08-12 10:50:00,2022-08-12 11:00:00,-1,197.675,198.2,198.2,196.62500000000006,0.5249999999999773,-1.0,-0.2655874541545351,2,stop
AMZN,2022-08-12 10:40:00,2022-08-12 10:55:00,2022-08-12 11:25:00,-1,140.735,141.54,141.54,139.12500000000006,0.8049999999999784,-1.0,-0.571997015667729,6,stop
GOOGL,2022-08-12 10:30:00,2022-08-12 11:00:00,2022-08-12 13:50:00,-1,120.20500000000001,120.56,120.56,119.49500000000003,0.35499999999998977,-1.0,-0.29532881327730937,34,stop
META,2022-08-12 10:30:00,2022-08-12 11:00:00,2022-08-12 11:15:00,-1,180.2307,180.68,180.68,179.33210000000003,0.4492999999999938,-1.0,-0.24929160237406492,3,stop
MSFT,2022-08-12 11:20:00,2022-08-12 11:40:00,2022-08-12 15:55:00,1,289.1,291.5200000000001,287.89,291.5200000000001,1.2100000000000364,2.0,0.8370805949498695,51,target
AAPL,2022-08-15 10:30:00,2022-08-15 10:35:00,2022-08-15 11:45:00,1,172.11525,173.03575,171.655,173.03575,0.46025000000000205,2.0,0.534816060749994,14,target
MSFT,2022-08-15 10:35:00,2022-08-15 10:45:00,2022-08-15 11:30:00,1,290.6952,291.8656,290.11,291.8656,0.5851999999999862,2.0,0.4026210271101733,9,target
IWM,2022-08-15 10:35:00,2022-08-15 10:45:00,2022-08-15 11:35:00,1,198.87,199.55,198.53,199.55,0.3400000000000034,2.0,0.3419319153215703,10,target
SPY,2022-08-15 10:35:00,2022-08-15 10:45:00,2022-08-15 11:00:00,1,426.15,425.56,425.56,427.3299999999999,0.589999999999975,-1.0,-0.13844890296843249,3,stop
GOOGL,2022-08-15 10:50:00,2022-08-15 10:55:00,2022-08-15 11:50:00,-1,120.895,122.04,122.04,118.60499999999998,1.1450000000000102,-1.0,-0.9471028578518633,11,stop
QQQ,2022-08-15 10:50:00,2022-08-15 11:00:00,2022-08-15 11:40:00,-1,330.29005,331.83,331.83,327.21015000000006,1.5399499999999762,-1.0,-0.4662417169393919,8,stop
META,2022-08-15 10:35:00,2022-08-15 11:00:00,2022-08-15 12:55:00,1,179.17945,181.11835,178.21,181.11835,0.9694499999999948,2.0,1.0820995376422853,23,target
NVDA,2022-08-15 10:50:00,2022-08-15 11:05:00,2022-08-15 15:15:00,-1,187.4,189.99,189.99,182.22,2.5900000000000034,-1.0,-1.3820704375667041,50,stop
AMZN,2022-08-15 11:45:00,2022-08-15 12:20:00,2022-08-15 15:55:00,1,142.56125,143.21,141.49,144.70374999999999,1.071249999999992,0.6056009334889256,0.4550675586809226,43,flatten
NVDA,2022-08-16 10:30:00,2022-08-16 10:40:00,2022-08-16 10:40:00,-1,186.695,186.93,186.93,186.22499999999997,0.23500000000001364,-1.0,-0.1258737513056127,0,stop
AMZN,2022-08-16 10:30:00,2022-08-16 10:40:00,2022-08-16 10:40:00,-1,142.8,142.54000000000002,142.93,142.54000000000002,0.12999999999999545,2.0,0.18207282913164627,0,target
AMD,2022-08-16 10:35:00,2022-08-16 10:40:00,2022-08-16 10:40:00,-1,98.86385,98.95,98.95,98.69154999999999,0.0861500000000035,-1.0,-0.08714004158244242,0,stop
QQQ,2022-08-16 10:30:00,2022-08-16 10:45:00,2022-08-16 10:45:00,-1,330.38059999999996,330.0017999999999,330.57,330.0017999999999,0.18940000000003465,2.0,0.114655642613419,0,target
SPY,2022-08-16 10:30:00,2022-08-16 10:45:00,2022-08-16 11:10:00,-1,427.85,428.6172,428.6172,426.3156,0.7672000000000025,-1.0,-0.17931518055393303,5,stop
META,2022-08-16 10:30:00,2022-08-16 10:50:00,2022-08-16 11:45:00,-1,178.18,179.38,179.38,175.78000000000003,1.1999999999999886,-1.0,-0.6734762599618299,11,stop
GOOGL,2022-08-16 10:35:00,2022-08-16 11:10:00,2022-08-16 11:10:00,-1,121.095,120.965,121.16,120.965,0.06499999999999773,2.0,0.10735373054213258,0,target
AMZN,2022-08-17 10:35:00,2022-08-17 10:40:00,2022-08-17 14:10:00,-1,141.53750000000002,142.66,142.66,139.29250000000008,1.1224999999999739,-1.0,-0.7930760399187309,42,stop
QQQ,2022-08-17 10:35:00,2022-08-17 10:40:00,2022-08-17 14:00:00,-1,328.145,330.03,330.03,324.375,1.884999999999991,-1.0,-0.5744411769187375,40,stop
GOOGL,2022-08-17 10:35:00,2022-08-17 10:45:00,2022-08-17 15:55:00,-1,120.22049999999999,119.57,121.29,118.08149999999995,1.0695000000000192,0.6082281439925032,0.541089082144887,62,flatten
META,2022-08-17 10:55:00,2022-08-17 11:00:00,2022-08-17 14:10:00,-1,175.15545,177.17,177.17,171.12635000000003,2.0145499999999856,-1.0,-1.1501497669641372,38,stop
AAPL,2022-08-17 10:55:00,2022-08-17 11:00:00,2022-08-17 12:45:00,-1,173.34505000000001,174.45,174.45,171.13515000000007,1.104949999999974,-1.0,-0.6374280661605127,21,stop
MSFT,2022-08-17 10:55:00,2022-08-17 11:00:00,2022-08-17 14:00:00,-1,290.9275,292.47,292.47,287.8425,1.5425000000000182,-1.0,-0.5302008232291613,36,stop
NVDA,2022-08-17 10:55:00,2022-08-17 11:00:00,2022-08-17 14:00:00,-1,182.56995,183.58,183.58,180.54985,1.0100500000000068,-1.0,-0.5532400047214817,36,stop
IWM,2022-08-17 10:55:00,2022-08-17 11:05:00,2022-08-17 14:00:00,-1,197.41750000000002,198.5,198.5,195.25250000000005,1.0824999999999818,-1.0,-0.5483303151949456,35,stop
AMD,2022-08-17 10:55:00,2022-08-17 11:15:00,2022-08-17 14:00:00,-1,97.39500000000001,97.915,97.915,96.35500000000002,0.519999999999996,-1.0,-0.5339083115149607,33,stop
SPY,2022-08-17 10:55:00,2022-08-17 11:20:00,2022-08-17 14:00:00,-1,426.07,427.53,427.53,423.15000000000003,1.4599999999999795,-1.0,-0.34266669796042426,32,stop
NVDA,2022-08-18 10:30:00,2022-08-18 10:35:00,2022-08-18 10:35:00,-1,184.985,184.35520000000002,185.2999,184.35520000000002,0.3148999999999944,2.0,0.3404600373003156,0,target
AMD,2022-08-18 10:30:00,2022-08-18 10:40:00,2022-08-18 10:40:00,-1,98.53495,98.76,98.76,98.08484999999997,0.2250500000000102,-1.0,-0.22839611731675938,0,stop
AAPL,2022-08-18 10:40:00,2022-08-18 10:55:00,2022-08-18 15:55:00,1,173.8945,174.18,173.12,175.44349999999997,0.7744999999999891,0.3686249193027982,0.1641800056931146,60,flatten
SPY,2022-08-18 10:45:00,2022-08-18 10:55:00,2022-08-18 11:50:00,1,426.555,428.10240000000005,425.7813,428.10240000000005,0.7737000000000194,2.0,0.3627668178781256,11,target
AMZN,2022-08-18 10:40:00,2022-08-18 10:55:00,2022-08-18 15:55:00,1,141.525,142.35,140.38,143.81500000000003,1.1450000000000102,0.7205240174672325,0.582935877053516,60,flatten
GOOGL,2022-08-18 10:40:00,2022-08-18 11:00:00,2022-08-18 15:55:00,1,119.564,120.15,118.72,121.25199999999998,0.8439999999999941,0.6943127962085508,0.49011408116156435,59,flatten
META,2022-08-19 10:45:00,2022-08-19 10:50:00,2022-08-19 11:05:00,1,168.84,168.33,168.33,169.85999999999999,0.5099999999999909,-1.0,-0.30206112295663995,3,stop
AMZN,2022-08-19 10:45:00,2022-08-19 10:50:00,2022-08-19 11:10:00,1,139.40750000000003,138.69,138.69,140.8425000000001,0.7175000000000296,-1.0,-0.5146781916324655,4,stop
AMD,2022-08-19 10:55:00,2022-08-19 11:15:00,2022-08-19 11:15:00,-1,96.54495,96.33484999999999,96.65,96.33484999999999,0.10505000000000564,2.0,0.21761883972182,0,target
QQQ,2022-08-19 11:10:00,2022-08-19 11:15:00,2022-08-19 12:55:00,-1,322.885,324.05,324.05,320.55499999999995,1.1650000000000205,-1.0,-0.3608095761648948,20,stop
MSFT,2022-08-19 10:55:00,2022-08-19 11:40:00,2022-08-19 13:30:00,-1,287.005,285.71500000000003,287.65,285.71500000000003,0.6449999999999818,2.0,0.4494695214368961,22,target
IWM,2022-08-19 10:55:00,2022-08-19 11:45:00,2022-08-19 15:55:00,-1,195.1,194.63,195.61,194.07999999999996,0.5100000000000193,0.9215686274509433,0.24090210148641666,50,flatten
NVDA,2022-08-19 10:55:00,2022-08-19 11:45:00,2022-08-19 11:45:00,-1,179.845,180.07,180.07,179.395,0.22499999999999432,-1.0,-0.1251077316578133,0,stop
AAPL,2022-08-19 12:05:00,2022-08-19 12:10:00,2022-08-19 12:35:00,-1,172.1325,172.448,172.448,171.50149999999996,0.3155000000000143,-1.0,-0.18328903606234404,5,stop
SPY,2022-08-19 12:00:00,2022-08-19 12:10:00,2022-08-19 12:35:00,-1,422.525,423.1,423.1,421.3749999999999,0.5750000000000455,-1.0,-0.13608662209337802,5,stop
AMZN,2022-08-22 10:45:00,2022-08-22 10:50:00,2022-08-22 11:30:00,1,133.905,133.2,133.2,135.31500000000003,0.7050000000000125,-1.0,-0.526492662708646,8,stop
GOOGL,2022-08-22 10:55:00,2022-08-22 11:00:00,2022-08-22 11:50:00,-1,114.41579999999999,114.68,114.68,113.88739999999996,0.26420000000001664,-1.0,-0.2309121642290808,10,stop
SPY,2022-08-22 10:55:00,2022-08-22 11:05:00,2022-08-22 11:35:00,-1,415.0025,415.4771,415.4771,414.0533,0.47460000000000946,-1.0,-0.11436075686291274,6,stop
AAPL,2022-08-22 10:55:00,2022-08-22 11:15:00,2022-08-22 15:55:00,-1,168.4675,167.59,169.31,166.7825,0.8425000000000011,1.0415430267062273,0.5208719782747401,56,flatten
AMD,2022-08-22 11:00:00,2022-08-22 11:30:00,2022-08-22 11:30:00,-1,93.1394,93.19,93.19,93.03819999999999,0.050600000000002865,-1.0,-0.054327169812134146,0,stop
NVDA,2022-08-22 10:55:00,2022-08-22 11:30:00,2022-08-22 13:30:00,-1,172.51749999999998,170.79249999999996,173.38,170.79249999999996,0.8625000000000114,2.0,0.9998985610155624,24,target
META,2022-08-22 11:30:00,2022-08-22 11:35:00,2022-08-22 11:50:00,-1,163.385,163.9419,163.9419,162.27119999999996,0.556900000000013,-1.0,-0.34085136334425625,3,stop
QQQ,2022-08-22 10:55:00,2022-08-22 11:40:00,2022-08-22 13:30:00,-1,316.13,314.99,316.7,314.99,0.5699999999999932,2.0,0.3606111409862988,22,target
IWM,2022-08-22 11:15:00,2022-08-22 11:45:00,2022-08-22 13:10:00,1,191.35,190.84,190.84,192.36999999999998,0.5099999999999909,-1.0,-0.2665273059837946,17,stop
NVDA,2022-08-23 10:55:00,2022-08-23 11:05:00,2022-08-23 15:55:00,-1,172.28505,171.82,174.65,167.55515000000003,2.3649499999999932,0.19664263515085756,0.2699305598483555,58,flatten
AMD,2022-08-23 10:55:00,2022-08-23 11:10:00,2022-08-23 15:55:00,-1,93.28,92.48,94.44,90.96000000000001,1.1599999999999966,0.6896551724137927,0.8576329331046282,57,flatten
GOOGL,2022-08-23 10:55:00,2022-08-23 11:15:00,2022-08-23 15:55:00,-1,114.045,113.85,115.01,112.115,0.9650000000000034,0.20207253886011056,0.17098513744575158,56,flatten
AMZN,2022-08-23 10:55:00,2022-08-23 11:15:00,2022-08-23 15:55:00,-1,133.745,133.62,134.99,131.255,1.2450000000000045,0.10040160642570245,0.09346143781075929,56,flatten
QQQ,2022-08-23 10:55:00,2022-08-23 11:15:00,2022-08-23 15:55:00,-1,314.7925,314.1,317.0,310.37750000000005,2.207499999999982,0.31370328425821115,0.21998618137344297,56,flatten
SPY,2022-08-23 10:55:00,2022-08-23 11:15:00,2022-08-23 15:55:00,-1,413.49,412.33,415.42,409.63,1.9300000000000068,0.6010362694300626,0.2805388280248676,56,flatten
META,2022-08-24 10:30:00,2022-08-24 10:40:00,2022-08-24 11:55:00,1,162.65535,164.40585,161.7801,164.40585,0.8752499999999941,2.0,1.0762019201950555,15,target
AAPL,2022-08-24 10:40:00,2022-08-24 11:10:00,2022-08-24 11:25:00,-1,166.875,167.2701,167.2701,166.08479999999997,0.39510000000001355,-1.0,-0.23676404494382833,3,stop
GOOGL,2022-08-24 11:45:00,2022-08-24 12:25:00,2022-08-24 13:05:00,1,114.505,114.04,114.04,115.43499999999997,0.4649999999999892,-1.0,-0.40609580367668596,8,stop
QQQ,2022-08-25 10:30:00,2022-08-25 10:35:00,2022-08-25 15:55:00,1,318.93494999999996,320.53,315.7577,325.2894499999999,3.177249999999958,0.5020221889999326,0.5001176572213283,64,flatten
AAPL,2022-08-25 10:40:00,2022-08-25 10:45:00,2022-08-25 11:00:00,1,169.535,169.205,169.205,170.19499999999996,0.3299999999999841,-1.0,-0.19465007225645684,3,stop
GOOGL,2022-08-25 10:30:00,2022-08-25 10:50:00,2022-08-25 10:50:00,1,115.7519,115.88810000000001,115.6838,115.88810000000001,0.06810000000000116,2.0,0.11766545516747656,0,target
NVDA,2022-08-25 10:55:00,2022-08-25 11:35:00,2022-08-25 13:40:00,-1,177.155,178.375,178.375,174.715,1.2199999999999989,-1.0,-0.6886624707177325,25,stop
AMD,2022-08-25 11:05:00,2022-08-25 11:35:00,2022-08-25 15:55:00,-1,96.81505,97.19,97.57,95.30515000000001,0.7549499999999938,-0.4966554076428921,-0.38728482813364074,52,flatten
MSFT,2022-08-29 10:55:00,2022-08-29 11:00:00,2022-08-29 11:00:00,-1,264.60749999999996,264.76,264.76,264.3024999999999,0.15250000000003183,-1.0,-0.05763253120188651,0,stop
IWM,2022-08-29 10:40:00,2022-08-29 11:00:00,2022-08-29 11:00:00,-1,187.715,187.82,187.82,187.50500000000002,0.10499999999998977,-1.0,-0.05593586021361626,0,stop
GOOGL,2022-08-30 10:35:00,2022-08-30 10:55:00,2022-08-30 11:00:00,-1,108.59545,108.87,108.87,108.04634999999999,0.27455000000000496,-1.0,-0.25281906378214275,1,stop
META,2022-08-30 10:35:00,2022-08-30 10:55:00,2022-08-30 11:10:00,-1,157.71505000000002,157.00495000000006,158.0701,157.00495000000006,0.3550499999999772,2.0,0.45024238333624744,3,target
QQQ,2022-08-30 10:35:00,2022-08-30 11:00:00,2022-08-30 11:10:00,-1,301.22745,299.93234999999993,301.875,299.93234999999993,0.6475500000000238,2.0,0.42994089682067416,2,target
IWM,2022-08-30 10:35:00,2022-08-30 11:00:00,2022-08-30 15:55:00,-1,185.2375,184.59,186.44,182.83250000000004,1.2024999999999864,0.5384615384615512,0.34955125177137886,59,flatten
AMD,2022-08-30 10:35:00,2022-08-30 11:00:00,2022-08-30 11:00:00,-1,86.56,86.1,86.79,86.1,0.23000000000000398,2.0,0.5314232902033363,0,target
SPY,2022-08-30 10:35:00,2022-08-30 11:05:00,2022-08-30 12:15:00,-1,399.015,399.7,399.7,397.645,0.6850000000000023,-1.0,-0.17167274413242667,14,stop
MSFT,2022-08-30 10:35:00,2022-08-30 11:05:00,2022-08-30 11:30:00,-1,262.75,263.29,263.29,261.66999999999996,0.5400000000000205,-1.0,-0.20551855375833317,5,stop
NVDA,2022-08-30 10:35:00,2022-08-30 11:15:00,2022-08-30 11:15:00,-1,155.1925,154.60749999999996,155.485,154.60749999999996,0.2925000000000182,2.0,0.3769512057606111,0,target
AMZN,2022-08-30 10:35:00,2022-08-30 11:30:00,2022-08-30 11:30:00,-1,128.2545,127.64550000000003,128.559,127.64550000000003,0.3044999999999902,2.0,0.474837140217287,0,target
AMZN,2022-08-31 11:05:00,2022-08-31 11:10:00,2022-08-31 11:55:00,-1,127.85,128.67,128.67,126.21000000000001,0.8199999999999932,-1.0,-0.6413766132186103,9,stop
GOOGL,2022-08-31 11:05:00,2022-08-31 11:15:00,2022-08-31 15:55:00,-1,109.25999999999999,108.19,109.99,107.79999999999998,0.730000000000004,1.465753424657517,0.9793153944718956,56,flatten
AAPL,2022-08-31 11:00:00,2022-08-31 11:20:00,2022-08-31 15:55:00,-1,159.115,157.17,160.58,156.185,1.4650000000000034,1.327645051194551,1.2223863243566109,55,flatten
IWM,2022-08-31 11:00:00,2022-08-31 11:20:00,2022-08-31 15:55:00,-1,184.305,183.47,185.74,181.435,1.4350000000000023,0.58188153310105,0.453053362632597,55,flatten
SPY,2022-08-31 11:05:00,2022-08-31 11:20:00,2022-08-31 15:55:00,-1,397.9,395.13,399.65,394.4,1.75,1.5828571428571325,0.6961548127670224,55,flatten
MSFT,2022-08-31 11:05:00,2022-08-31 11:35:00,2022-08-31 11:55:00,-1,263.47,264.82,264.82,260.7700000000001,1.349999999999966,-1.0,-0.5123923027289504,4,stop
QQQ,2022-08-31 10:55:00,2022-08-31 11:40:00,2022-08-31 15:55:00,-1,301.695,299.26,304.91,295.26499999999993,3.215000000000032,0.7573872472783758,0.8071065148577213,51,flatten
SPY,2022-09-01 10:40:00,2022-09-01 11:05:00,2022-09-01 13:25:00,-1,391.64,392.7683,392.7683,389.38339999999994,1.1283000000000243,-1.0,-0.2880962108058483,28,stop
IWM,2022-09-01 10:40:00,2022-09-01 11:05:00,2022-09-01 11:35:00,-1,179.695,180.36,180.36,178.36499999999995,0.6650000000000205,-1.0,-0.37007151005872196,6,stop
QQQ,2022-09-02 10:30:00,2022-09-02 10:50:00,2022-09-02 12:35:00,1,302.195,299.14,299.14,308.305,3.055000000000007,-1.0,-1.0109366468670915,21,stop
MSFT,2022-09-02 10:30:00,2022-09-02 10:50:00,2022-09-02 12:30:00,1,263.2759,260.8,260.8,268.2276999999999,2.4758999999999673,-1.0,-0.9404202967305277,20,stop
NVDA,2022-09-02 10:35:00,2022-09-02 10:50:00,2022-09-02 15:35:00,1,140.31495,136.37,136.37,148.20485000000002,3.9449500000000057,-1.0,-2.811496565405187,57,stop
AMD,2022-09-02 10:35:00,2022-09-02 10:50:00,2022-09-02 12:30:00,1,82.95750000000001,81.36,81.36,86.15250000000003,1.5975000000000108,-1.0,-1.9256848386221987,20,stop
META,2022-09-02 10:30:00,2022-09-02 10:55:00,2022-09-02 12:25:00,1,165.745,163.33,163.33,170.575,2.414999999999992,-1.0,-1.4570575281305571,18,stop
GOOGL,2022-09-02 10:30:00,2022-09-02 10:55:00,2022-09-02 12:40:00,1,110.14699999999999,109.06,109.06,112.32099999999997,1.086999999999989,-1.0,-0.9868630103407167,21,stop
SPY,2022-09-02 10:30:00,2022-09-02 10:55:00,2022-09-02 12:40:00,1,400.145,397.0203,397.0203,406.3943999999999,3.1246999999999616,-1.0,-0.7808919266765701,21,stop
AMZN,2022-09-02 10:30:00,2022-09-02 10:55:00,2022-09-02 12:40:00,1,130.21495,128.16,128.16,134.32484999999997,2.054949999999991,-1.0,-1.5781214061826168,21,stop
AAPL,2022-09-02 10:45:00,2022-09-02 11:30:00,2022-09-02 12:15:00,-1,160.035,159.381,160.362,159.381,0.3269999999999982,2.0,0.40866060549254624,9,target
QQQ,2022-09-06 10:30:00,2022-09-06 10:35:00,2022-09-06 10:40:00,1,291.8675,293.8625,290.87,293.8625,0.9975000000000023,2.0,0.6835293412250437,1,target
AMZN,2022-09-06 10:30:00,2022-09-06 10:35:00,2022-09-06 10:55:00,1,125.56,127.20000000000002,124.74,127.20000000000002,0.8200000000000074,2.0,1.3061484549219615,4,target
MSFT,2022-09-07 10:30:00,2022-09-07 10:40:00,2022-09-07 10:40:00,1,254.0,253.7,253.7,254.60000000000002,0.30000000000001137,-1.0,-0.11811023622047691,0,stop
SPY,2022-09-07 10:30:00,2022-09-07 10:40:00,2022-09-07 12:40:00,1,392.195,394.98499999999996,390.8,394.98499999999996,1.3949999999999818,2.0,0.7113808182154193,24,target
IWM,2022-09-07 10:30:00,2022-09-07 10:45:00,2022-09-07 14:00:00,1,179.315,181.04500000000002,178.45,181.04500000000002,0.8650000000000091,2.0,0.9647826450659555,39,target
QQQ,2022-09-07 10:55:00,2022-09-07 11:00:00,2022-09-07 11:55:00,1,294.33500000000004,296.46500000000015,293.27,296.46500000000015,1.0650000000000546,2.0,0.7236652114088059,11,target
AMZN,2022-09-07 10:55:00,2022-09-07 11:00:00,2022-09-07 12:40:00,1,126.245,127.935,125.4,127.935,0.8449999999999989,2.0,1.3386668778961526,20,target
META,2022-09-07 10:55:00,2022-09-07 11:00:00,2022-09-07 11:10:00,1,157.589,159.147,156.81,159.147,0.7789999999999964,2.0,0.9886476848003305,2,target
AAPL,2022-09-07 10:40:00,2022-09-07 11:00:00,2022-09-07 11:00:00,-1,154.43,154.51,154.51,154.27000000000004,0.07999999999998408,-1.0,-0.05180340607393905,0,stop
