start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1981-06-30,2001-05-31,1249405.9486643078,1125762.5098933359,0.14602789034121022,0.13748837476367703,-0.27910047012793304,-0.2665608878604696,0.901038218280332,False,0,157
1981-07-31,2001-06-30,1207003.8694013094,1088118.7996163766,0.14320368998675992,0.13469075189662205,-0.2787665670238513,-0.26599864169815524,0.9015039861935974,False,0,158
1981-08-31,2001-07-31,1183244.830512349,1066260.8107619528,0.1415752317879253,0.1330188984771632,-0.2784204847302064,-0.2654157473616726,0.9011328706166908,False,0,159
1981-09-30,2001-08-31,1097429.2321564944,992286.2954888707,0.13539211016739405,0.12707837734873118,-0.2780404765935416,-0.2647755485606391,0.9041916019851107,False,0,160
1981-10-31,2001-09-30,997395.9049226838,906616.9194839038,0.1275036162705907,0.11957894701545402,-0.2981888530939564,-0.2802808308398932,0.9089840002442992,False,0,161
1981-11-30,2001-10-31,1005510.0615866906,911632.0769000005,0.12817416222234757,0.12003847216739838,-0.2980980136473159,-0.27993809974914774,0.9066364542006162,False,0,162
1981-12-31,2001-11-30,1071314.9623322315,964645.40194188,0.13340868170243736,0.12473681209866139,-0.29800895955815676,-0.2796010894841138,0.9004311858408718,False,0,163
1982-01-31,2001-12-31,1068623.1417788714,960374.6306718462,0.1332013278817581,0.12436864760462463,-0.29791176432636013,-0.27923211791988756,0.8987028196611665,False,0,164
1982-02-28,2002-01-31,1040811.6126332325,935251.6559024979,0.1310259812207215,0.1221668998786285,-0.2978106096601325,-0.27884683201489435,0.8985791900767998,False,0,165
1982-03-31,2002-02-28,1008155.3436298484,906086.4682427297,0.12839152210575833,0.11953018408199179,-0.2977011879244964,-0.27842857611598404,0.8987567977176798,False,0,166
1982-04-30,2002-03-31,1032772.7459211774,924068.629368798,0.13038569838975755,0.121166421699753,-0.29758794927047105,-0.2779941000613072,0.8947453667985581,False,0,167
1982-05-31,2002-04-30,958313.1793518296,860813.8516267368,0.12419031334864172,0.11525154501332424,-0.297476215017088,-0.2775637615698471,0.8982594314407343,False,0,168
1982-06-30,2002-05-31,939088.4286422484,842899.8347507006,0.12250720907560697,0.11349133121399335,-0.29735801957060914,-0.2771067606771248,0.8975723787475275,False,0,169
1982-07-31,2002-06-30,860775.5485213951,776934.3363988312,0.11524782355728225,0.10664302714102969,-0.3188135566064788,-0.2950731728603614,0.902598055594652,False,0,170
